index,smiles
5118,C1=o2f34567n=c38=[h]#2#43c=52#C6N=21837
5119,C.C.C.C#cc=O#C.N
5120,CCC(O)#O=OC.nn
5121,n1234c56789c%10%11%12%13[h]=5%14%15%16*#1=%10=65%17%18[h]=2-%14-716#n#%11-8-52n3=%15-%12-1-%17*%16#4#2#%18=6-%13-9
5122,C.C.C.C.C.C.O.cn
5123,*12345o6789%10%11*=1%12%13%14%15#[h]6=21%16%17%18c#7-%1226%19*8#3#17%12[h]#4#%13#2#9-%161[h]%10=%14=7=6=%17#C#%12#%19=%15=1=%115%18
5124,C.C.C.C#cc.N.O.O
5125,o1*234o56[h]78o29%10o=7=52=[h]=6-85n19=3=2#C#5#%104
5126,*1C23#C145#O=216#C42#c147n3261=n-4o=15-7
5127,[h]1*2345o#O6=c#278c#36(#C4)=N#1#7#O=8=5
5128,*1234#f567n89%10#[H]=1%11%12%13%14#n=81%15*5=2%118%16#[h]6#1-9%12(#[H]#3=%10=7=%138)=C#%15=4%16%14
5129,C=F1C=O2#cc1n#2.N.O
5130,C.C.C.C.C.N.N.N.O
5131,[H]n123o456n=1=*41c#C#2=c1=3=5#O#6
5132,n1n234#C=1=o=21*2c56#O=31(#F#25)=O=46
5133,[H]12=o3456c1789%10f-31%11n#73%12#[h]#1#4=82n#9=5-3#f#%11=%12o#6#%10
5134,F12=N345#[H]678#c=39%10%11n=43%12c164%13#F#7#3=5=9(O#%10=%12=4)C#%11=82%13
5135,C#C12(=cc)#O=Cn(c1)=C=2
5136,*c1=C2=N34C#o35f=2(#C)#N=145
5137,N1#N2#o3o456n=1o1#c=4-37c=52o=7=6-1
5138,C12#N345=n678c9%10o3=F6F#143#n975#*8#%1023
5139,*1234#o567f89%10f#1%11%12%13#[h]1%14%15*#5#8=2%16%17[h]#%11=3=1-6-92#F#%10=%14=%12%16=*#4#%15#2=7=%13=%17
5140,*1234567o89%10%11%12%13*=1%14%15%16%17%18:*=821%19%20%21:*=%143-928%22o1#%10-4-%1539f%16-5-2-%19-%111#o6%20#%12#3=8-%17f%21%139=7=1-%22-%18
5141,C.C.C.C.C.C.C.N.N
5142,C.C.CO.cn=c1cC1
5143,*1=c23456[h]178c#219n=32*#7=13c941#F=8=5n2#1-3-6
5144,C1234#n56789n=1%10%11-[h]#521%12%13c625%14#f#1#76%15[h]=2-%12-81c9#5=3-%10-6=o1%15=4=%13-%11-%14
5145,[h]12345f6789%10*%11%12%13%14%15f1-6%16%17%18%19[h]#%11#716%20*28=%12=%167%11#[H]#%13=3=1%172*#%14#%18=4=9=76=f5#%20=%15=%192-%10-%11
5146,c1234[h]5678#n9%10%11*#1-5%12%13c-215%14c#9#%12=32=N=6=1(O#%10%1375)n%11#8#%14=4=2
5147,C.CO.N.NN.O.O.O
5148,C.CC(N)O.O#F.cc
5149,C.CC.CC.N.N.N.O
5150,[H]123#o456o789#c#4=1%10%11o14o=5-7%12%13#c#1#%10=825o#9#%11#%12=63N#54%13
5151,c1o23c4#c25n267#C8C=452C=618C=37
5152,o123c45678c9%10%11[h]%12%13%14#*=1=4-9%15%16%17o-514f#6=2=%12-%155c%16#7=%13=1-%10=[h]48%17#%14#%11-3-5
5153,CCc123c456#C=17#C#2418=C=7=N#3=15#N=6=8
5154,f1o23n45c#2678n3#1=429o=613=C7=N=1=258=C=39
5155,n123456*789%10%11%12n1%13%14%15%16%17#f=71%18%19%20[h]2#8=%137%21%22n=3=1=%14-928c=4=%10=7=%15-%181#[h]#%21#2=5-%19-%11-%16c6#%17=%20=%12=%22=8-1
5156,n12c3456c789%10#c#3%11%12n-1-43#[h]=5-71o6=2=%11=8=o=9-3o#1-%12-%10
5157,n12345*6789%10#o%11%12%13%14%15f=6%16%17%18%19#n#1=%116%20%21n#2#7#%16=%121%11=[h]3#8#6#%13#%172#o#9#%14=4=1-%20-%18*%15#%21=5=2%10-%19-%11
5158,[h]12n345=c67c89%10#O1%11%12#o-6-81c=9=36*#7=4%11-o1#2#%10#%12=6=5
5159,[h]123[h]456n789%10%11n-1%12%13%14[h]=2-71%15#C=3%1282#[h]#4=1=93[h]#5#%102-%13O#6=3=%14=%11%15
5160,*1234n567#o89%10*:1-5%11%12%13n2=815#c#3#%1128n9#6#%12=13[h]#7=2=%13-5#[H]#%10#3=4=8
5161,C.C.C.C.C=C.N#C=O
5162,C.C#c1(#cno)n=C=1.O
5163,C.C1=n2o-c3n=14n-2c#3=C#4
5164,[H]1234#o5678[h]19%10[h]#2=51%11%12%13o6=92#C=1756=n#%1131n#%12=%105c#1#2=6=%134-8
5165,*.*1=N#C2=f34*5=o-3*=2=45o1
5166,*.C.C=O.CO.N.cn
5167,C.C.C.C.C.N.N.O.O
5168,C.C.C.C.C.C.O.co
5169,F1234#*56789#o=1%10%11%12%13*#251%14%15%16:*625%17:*=1-%106%18#*:2#7#%11=%1431#F#%12#%15=6=85=n%17%16#4#%18#9#%13-1
5170,n1n23#O#14#N1=n4567n=2=f5o#61-3#O7
5171,N1#N2345#n6n278o2(c#73=N=462)C#8C=15
5172,f123[h]456789#*%10%11%12:*#4-1%13%14%15#c-514%16[h]#2#6-%135%17#[H]=1%1072#[h]%11#5=4-%14-8#F#9=2=%153%12%16%17
5173,*#C1=C#o(N)(cC)#O=1#C
5174,[h]123*45678#C9%10%11#O4%12=[h]=54%13%14c#1=695=o24#%10=71*#3=%138-o1=%12%11-%14-5
5175,[H]1#c2345[h]6=o789f=1=2%10o3=6-712*3=c4=8=%10=1c5=9-3-2
5176,*1c=C#1.C.C=C(#F)=co
5177,o1234f56789%10[h]%11%12%13%14#*#1=5%15%16=[h]#6-215*#%11=726#f18#3=%15=%127=o9=4=%13-2#*5%10=%16=76-%14
5178,f1234c56789%10[h]#1%11%12%13%14[h]=51%15%16%17c=6-%115%18=*1#2#%12#76%11f#%15=%13-81n#%16=3=5=%14=6-9#n%17%10=4=1=%11-%18
5179,C.C.C.CN.N.ccC
5180,*12345n6789o%10%11%12%13%14f#6-1%15%16%17=C#7#%1016=[H]#2=%11=%157%10#*#3=%121%162#[h]4#8#7#%13-%17[H]=2=%10569%14
5181,C.C.C.C.C.C.N.cn
5182,*123n456789*%10%11%12%13:*=4%14%15%16#[H]#%105f=%14-1-%11-645n7#2=%12-%151=f8=3=4-%13N#%16=519
5183,c1234f56789c%10%11%12#n#5%13%14%15%16c6=15%17o%13=2-%1016#F%11%147C#%15#1358n9=4=%16-%12-%17-6
5184,O12#o3456n78n3=19%10c-413%11=c-74%12o=2=1=5-8([h]#9=4-3)=*#%10=6%12%11
5185,*1234567#[h]89%10%11%12%13[h]#1%14%15%16%17%18*#821%19%20%21:*#9=3-%1428%22o#%15=14-%1039#[h]%19#2#%11=5-%161#N#%20#%17=368%12F#%22#%21=%13=1=%1879
5186,C.C.C=C.F.N.N.co
5187,[h]123456[h]789%10%11%12f%13%14%15%16%17[h]#1#7%18%19%20%21#*#2=8%1317%22#*#%14#9=3=%1828#[h]%10#%15=1=%19-43=*%11#7=%16=%20-52=f%17#6#%22#%12=%218-3
5188,N[h]12[h]3456o7#*8n-39#F#1=4#C#2=57#O=8=96
5189,N1=*234:*56n=178=C=251#N=372#o-83n42=C=631
5190,F123#f4567c89%10%11o%12%13%14#N#48%15%16=n#1#%12-948c#5%15(c=2=%13=6-%10-4)=o%11=3=8-%14%16-7
5191,O.nc1C=F2#N13=C#N=2=C3
5192,N.N.O.O.ncO=nn
5193,C.C.C.C.C.N.O.cc
5194,c123n456*=1789%10:*-41%11#F74%12=f-87f#1#5-2[h]#7#%11=4=9o#6=3=%12-%10
5195,c123c45678o-19%10*#41%11n-54#o-15o#4#9=6-2*%10=5=7c#8=3-%11
5196,C.N.c1n2#c34(c#o3=C#42)#N#1
5197,*.C.C.C.C.C.C=N.O
5198,*123=n456n789=c-4%10%11f=14%12*=2=71%13#c-%102[h]4#53-%11-8-1o#2=6-9-%12-%13
5199,*1=O#C2=c34o(n#C3#C#42)#C1
5200,C.C.C#N=C.COC.O
5201,N1#c2345o#N=26#c327*=43#N#21=O=365=O=7
5202,c12345o6789%10n=1%11%12%13%14%15#n1%16%17%18[h]#6=%11%19%20%21#o2#1-7-%126%11*%16#%13=8-3-%191#f49#%20#6=%14-%17-o%11#5=%18=1-%21-%10-%15
5203,*123456c789%10%11#[H]#1%12%13%14%15%16#[h]2-71%17%18%19f3%1227%20[h]#8=4=%13=13%12c%17=5=2-9%141n7#%10=6=%15=3=%18[H]#%20#%12#%19#1=%11%16
5204,[H]123#c4567o89%10o%11%12%13#n=41-8%14%15f#5-%1114[h]6#2=%12=%145#o71#9=%153O=%13%1045
5205,C.C=O.N.N.[H]=N.co
5206,N1234#o5678c9%10%11%12c=51%13%14%15f#6215[h]-9-726n%1013-%137[h]#2#8-%11-5-%14=N#6#%15=74%12
5207,*1234567f89%10%11%12%13*=1%14%15%16%17%18f8=21%19%20%21[h]#9=%14-328%22=*%10#4%15-139[h]%19#%11=5=2-%161[H]#6#3=%17=8%12%20#f9%21=7=%13-%18-%22-1
5208,C1#OOO#C123=C#O=2#O=3.N
5209,[h]12345c6789%10c-1%11%12%13%14[h]#2-61%15[h]#726%16n#8=%117%17[h]%12=3-2(*#7=6=9-4-1-%13)f#%16=5=%15=%17=%10=%14
5210,c12345o6789%10*1%11%12%13%14%15o1%16%17%18*#%11-6%19%20%21#f%12#2#7=16%11f3#%16#%13=%19=8#[h]4%14#9=%20-%17-6f#%10#%11=5=%18=%21=%15
5211,*1234f5678*9%10%11%12%13#[h]=1%14%15%16%17[h]=91%18f#5=%14-%109%19=o6#%11=2-%155#[h]1%16#7#%12-3-9o#8#5=4=%13-%18-%17-%19
5212,FO1=C23456#[H]789#c2o#7#3=12%10o=4#o285#O#9#%106
5213,n123o4567*89%10#f1#4%11%12c#2=5-814n=925f=6-18f#2#7#%11-3-%10F#5#%12=48
5214,*1234567f89%10%11%12%13[h]#1%14%15%16%17%18*#2#81%19%20%21[h]=3=%14=928%22#f#1=4-%15-%1039[h]%11#%19#%16=2-51*#%17#3=%206-8-%12[h]%21#7#1#9=%22=%18=%13
5215,C=C=n(C)n.N.N1=on1
5216,o123456*789%10%11%12n#1%13%14%15%16%17[h]2-71%18%19%20f#8-%1327%21[h]#9=3=1=%148%13[h]#4#%10=%18-2-%151=n57%16-%11-%19-8#f%12%13#%21#%20#%17=6=1
5217,n1c234#n#15c#2167o-32#*-1:*=5=41n=6-2f#7-1
5218,C.C.C.C.C.C.C.C=C
5219,C=o123c456c#17c18#c-4(c#5-1)*=7=2#N#8#63
5220,*123456[h]789%10%11*=1%12%13%14%15%16:*#71%17%18%19f#2=%127%20%21[h]-3-1-8-%132%12n7#4=%17=%14-91=f5%15=%18-%10-%20-2#f%19%11#6#%21#%16#%12-1
5221,*c12(c(#N)=CO#1)=O=O2.O
5222,*123:*45678c#19%10o=41%11%12%13c=9=54%14#c=%10-1c=%11-2-61#f7#4=%12=n%13#3=%14-1-8
5223,*1234567[h]89%10%11%12%13f=1%14%15%16%17%18#N#2=81%19%20%21#*#3=%14-928%22:*#1=%104-%1539:*#5#%11#%19=2=%161f8#3#%12#%20#%17-6f#7#9#1#%13#%18=%22%21
5224,N123#C456#f789%10*=1%11%12%13%14:*#42-71%15n#8#%112#F=9=%1251#O#3#%13=6=O#%10#%15=2=%14
5225,c123456*789%10%11%12o=1%13%14%15%16%17n#2=71%18%19%20n=8=%13-327%21o#9#%14=1-438n-%10-%18-2-%151=*#7#%16=%11=35%19#f%21#6#%12=1=8-%20-%17
5226,o12345f6789%10n1%11%12%13%14%15c-61%16%17%18f#%11-76%19%20#*#2=%1217%11=f#%16#8=3=6=%131*=4=%17=%19=97-%14#f5%10#%20=%11=%15-%18-1
5227,C=C1=C=F=12#O(=C)#C=2.N.N
5228,N1#n234c5c267n-5-32o3=o2#65o=1-3c#4=5-7
5229,*1234567f89%10%11%12%13#[h]-1%14%15%16%17%18*=2=81%19%20%21[h]#3=9-%1428%22[h]=1=%15-4-%1039o=%19=2-5-%16-%111[h]#%17=%20=3=8-6-%12#N#7#%18=1=%13%219%22
5230,*12o34567[h]89%10%11o#1=3%12%13#F841#N#2=9=5=N=%10=%12#o-%13-6c#%11#71
5231,C.N.[H]1#n234[h]5(f=F#2)n#31=N#5=4
5232,C.C.C.C.C.C.C#N.N
5233,*1234567[h]89%10%11%12%13[h]-1%14%15%16%17%18[h]=2-81%19%20%21f3-9-%1428%22f#1=4-%10-%1539=[H]#%11=5%16%1921=F#6=%12=%17=%20=3=8F#%18=971%13%21%22
5234,C#[h]123c45[h]6o#178(#n=41f5=6=7=F#8=1=2)O#3
5235,O1#O234#F567#F289%10#*32%11#o=83n#915#N=3=2=6=%10=N=4%117
5236,N#C=O12(#F)#Co3c1-c=32o
5237,[h]123456*789%10%11%12[h]%13%14%15%16%17*#7=1%18%19%20%21:*#%13#8-217%22[h]%14=3=9=%1828[h]4=%15=%10=%19-13*#%20#7=%16-5%11-2-[h]%17=6=%21=8-%12-%22-3
5238,[h]123[h]456#[H]789%10#N%11%12%13#C%14%15%16#C#4=%117%17%18C#1#%14%1284#n#5#%15#9=2%17[h]#%13=3=%10-6%16%184
5239,C.C.C.C#c(c)C.N.O
5240,C.C.C.C.N.O=CO#O
5241,C.N.O.O.[H]O=C.cc
5242,C.C.C.C.C.C.C.O.O
5243,*[H]1#N2=n34c-c325f-4=n51C
5244,n12345[h]6789%10%11f-1%12%13%14%15#o261%16%17%18f=3=%12-726f8-4-%13-137=o#%16=2=91*=%10=%17-%14-6-3F#1#%11#%18=5%157
5245,*123c45678#n9%10%11%12f-1-4%13%14%15#f=9-514f#6-%10-%135(#F#2#1=%11=7%14)=N#4%15=C=3=%12=58
5246,o123[h]456[h]789%10o1%11%12[h]#4-71o#8-24f-5-%11#[h]#1=3=4=9f#%12=6=%10
5247,[h]123456*789%10%11%12o#1%13%14%15%16f=2=71%17%18%19f#3#827%20c#4#%13#1=938#[h]%10#5=2=%17-%141O#%15#%18=%11=37=F#6#%20#%12#%19=8%161
5248,C.C#C1(=O)OC(=O)C1C
5249,o12345*6789%10%11f%12%13%14%15n6%16%17%18%19[h]=7-16%20%21*=%16-2-%12817[h]6#9=%17-3-%132#N#%18=%14=%2041%10=N#%15#%19#7=5%21%112
5250,C.C.C.C.C.C.[HH].cc
5251,C=n12o345n=1([h]=3)#C#4on#2#5.N
5252,c1c23456*789%10o-2%11%12%13c7-1-32%14=*#8%1113#F=94(=N#5=%1212)C#%13=3=6%10%14
5253,*1234567#o89%10%11%12%13*1%14%15%16%17%18c=2-81%19%20%21[h]#%14=9328%22*%10=4=%15=139[h]2#%19=5=%11-%161#f%12#%20=6=%17=3-8o#%22=%187-9-1-%21-%13
5254,C.C#Nnc.C=O.N.O
5255,n123n45678n9%10%11c4#1%12%13#f=51n#9#6=%124#[H]=725#O=%13%10O=1=835%114
5256,no1#[H]23=C1#C=Co=21f-n13
5257,C1#o2c3=F4#C=n21-3#C#4.N.O
5258,*1234[h]5678o9%10%11%12%13#[H]1%14%15%16%17#c=2=5-91%18%19f=%14-6-%1025n7#%11=3=1%156#o=%12%16-2-%18n#8#%17=4=5=%19=6-%13
5259,*12345f6789%10o%11%12%13%14%15f-6%16%17%18%19n7#1-%116%20%21[h]=%16-2-%1217*8#3#%17=6-%132o#9=%14=%18=%20-4-1-n%10#5#%15=%19-7-2-%21
5260,*c.C#O=C.CO.NO
5261,[h]123456[h]789%10%11%12*-1%13%14%15%16%17:*=2-71%18%19%20#f#%13=827%21[h]#3#9=1-%148%13#f%10=4=%18-2-%151#f5%16%11#%19#8=7*=%20=%13-6-%21%17-%12-1
5262,n12345c6789%10%11o%12%13%14%15%16n6-1%17%18%19%20#*#%12-716%21[h]#%13#8=2=%177%12-o%14#3#9#%18=12=o6%15#%19-4-7-%10#f%21%16%11=%20=2-5-%12
5263,n123c45678#[H]9%10%11%12#c#4%13%14%15n-194%16#N=%1051=[H]#%13%1165#N#2#%12=%14=47n%15#%16=3=15-8
5264,[H]=n12345*6#N#17=o18o-29=C3(#c1#6=47)=C985
5265,c123c4567=o=189%10%11o-41%12n=24%13%14#F382%15#f-5-4-93o1#%13#2#%10-6f%11#%12#%15#3=7-%14
5266,C.C.C.C.C.C.C.N.N
5267,o1234o5678n-19%10%11%12%13[h]#2#51%14%15c3=9-625%16*-4-7-%1036=F#1=%112F=%14=%1235#*#%16=8=6=%15%13
5268,O.of1=C23#[h]4c=156n#2=c#4-5o6=3
5269,F1234#*56789#c=1%10%11%12%13n1%14%15%16c#52-%10%17%18c=6-125n#%11=%1471-c2=3=%15=%178-%12n=4=%16=%13-5-19-%18
5270,C.C=OC#C=CC.N.O
5271,*1234o56789%10#o-1%11%12n#51%13%14%15*=2=65%16f#7-126=[h]#8=3=%13-%111n%125#%14#9=2c%16#4#1=%10-6-%15
5272,*1234567:*89%10%11%12%13:*#1%14%15%16%17%18f#8=21%19%20%21f%149=328%22[h]#1=%15-4-%1039*:%11#%16#25-%191[h]6#%17#8=3=%20-%12#[h]71%22#%18=%13=9=%21
5273,o1c234#F56#c=27[h]#328f=13f=5=21o=n71#4=6=3-8
5274,[H]12#N3=*4567n389o#413%10f=5-814#C#3(#O#2#6=91)=[H]=%1074
5275,*1234#c56789*%10%11%12%13%14c1%15%16#n%10=2=51%17%18f%11=3=%15=625#C#%12=7%1613=*#%13#%17-8-2n%14#4#9#5=3=%18
5276,C.C#C.C#C.N.O.O.O
5277,[h]123456[h]789%10%11%12*#1%13%14%15%16%17[h]#2-71%18%19%20f#%13-827%21f#1=3=9-%148-[h]#2#%15#%10=4=%181f7%19#%16=5-%11#n6%20#%17=%21=1=%12-8
5278,C.C.C.N.N.O.O.cc
5279,o12345[h]6789%10%11[h]-1%12%13%14%15#c2=61%16%17%18#[h]-3-726%19f#8=%12-137#O#2=%13=9=%161=*=6=3=%10-4-%14-%17f#%15#%19#%11=5=7=%181
5280,C.C.C.C=CC.N=O.O
5281,cn12(#N)#n34o5(#C#N51)=C3#C=24
5282,c12c3456n789c%10%11o#7-3%12#O3=O#14=f%108=%123-5=O#2#%11#9=6
5283,C123#o45678c9%10#C%11%12#f41%13%14%15#o#5-91[h]=2=6-%13#F#7=%11=13%14#C#8=%12=%10=%15
5284,c123*45678n=19%10%11C1%12%13%14#f4-9%15%16*:5#2149#*=%12=63%10(#F=%13=7%154)f8=%14=%16-%11-9
5285,*1234567[h]89%10%11%12%13*=1%14%15%16%17%18[h]#2-81%19%20%21[h]#9-3-%1428%22*#%15#%10=4=139[h]%16=2=%11-5-%191[h]#3#%17#%20#%12=6=8n#9=7=%18=%21=%13=1-%22
5286,*12345:*6789%10[h]=1%11%12%13%14=*61%15%16%17c#2=%116%18%19*#7=3=%1212%11n#4#%15#8-%13-6-c#9#%18=%16=2f5#%10#%19#%11-%17-%14
5287,[h]c1(=C#C)c23f4o=25n#n13#5=4
5288,[h]123n45678c=19%10#F241%11%12#*=5-324:*=1-93=N#2#6#%11(#O=%107%12)=O#4=83
5289,C.C.C.C.C#C.N.N.O
5290,C.C.C.C.C.C.C.co
5291,C.CC.CCc1[h]nC#1
5292,C=c1o23c=c2=COc3=1O
5293,f123f45678[h]19%10%11%12%13*1%14%15%16#c=4=9%17%18c%10-1-549o=6-%14-%111#*2#%17#4#7#%12%15-f8%13#3#%16=1-%18-9
5294,C1=o2345c6789*-2%10%11c-62#o%10#716%12#n83-2-%11(#O#9=64)=*=5%12
5295,C.N=o12c34#c(n-3)-[h]#1c#4#2.[HH]
5296,C.C.C.N.N.O.O=C#O
5297,C.C.C.C.CC.O.cc
5298,*12345f6789%10%11[h]%12%13%14%15%16*=1=6%17%18%19%20[h]#2=7-%1216%21*=%13=%17-827[h]1#%14-3-%18-98=o2#%19=4=%15-6-%10#o%21%11#%20=5=%16=8-7
5299,*12345f6789%10#f%11%12%13%14%15*#1-6%16%17%18%19#f#%11=216%20f=7=%12-3-%162%11#f%13=4=8-1-%173[h]5#9#6#%18-%14-2#N=%15=%19=%11=3%10%20
5300,[h]12o3456o789%10f%11%12%13o3#1%14%15%16*#7#41#o#5=2=%11=8-%14c9=%121-%15=C#%13#6=%10%16
5301,C.C.C.C.C#C.N.O.O
5302,F123#c456o789=c#1%10%11%12c=2-71%13n#%10=42n5=8=%114=f61#3o#%12=2=%13-9-4
5303,O12=*34#C=156#F2178C52=C159#C=2371C56#*=4=918
5304,[h]12345[h]6789%10%11[h]%12%13%14%15%16n#1=6%17%18%19f2%12716%20*#3=8-%1327f#%17#9=1-%143=c4#%15=2=%18-%10-6#F#7=%16=%19=%11=%2053
5305,C.C#oc.co-c(o)O
5306,C.C.C#C.CN.N.[H]C
5307,[h]1234567o89%10%11%12%13[h]-1%14%15%16%17%18[h]-2-81%19%20%21[h]9#3#%1428%22f1#%10=4=%1539[h]%16%19%11#5-21o%12#3=8=%20-6-%17n9#%18#1-7-%22-%21-%13
5308,*123456#*789%10%11%12[h]#1%13%14%15%16%17[h]#721%18%19*%13=3=827%20[h]#1#9=%1438*=%104-%182-%151#f#7=5=3-%19-%11-%16[h]#%20=8=1=%176-%12
5309,C#cn.O.ccC.cn
5310,C.C.C.C.C.N.N.cc
5311,*1234f5678c9%10%11c%12%13%14%15c1-5%16%17%18f#9=%121o6#%16-2-%135n3%10=%17-%14-7o%15#8=4=%11=%18-1-5
5312,C.C.N.O.cc1=N=N=1#N
5313,*1234567f89%10%11%12%13[h]=1%14%15%16%17%18[h]8=21%19%20%21[h]9=%14-328%22*#%15#1=4-%1039#F#5#%16#2=%19=%111#f%20#6#%17#8#%12=3-f%18%22#9#%21=%13-71
5314,[h]12345o6789%10%11[h]%12%13%14%15*=1=6%16%17%18f=%12-2-716=n#3#%13-827o#%14#%16#9-4-13f%10#5#2-%17#[H]#%15#7=%18=%1163
5315,C.C.C.N.O.O.cnN
5316,C.C.C.C.C.C.CN.O
5317,C.C.C.C.C.C.N.O.O
5318,*12345#[H]6789%10%11#[h]=1%12%13%14%15%16[h]#2#61%17%18%19#*=37%1226%20#O#%13=8=137#n#4#9#%17=2=%141[h]#5#6#%10#%15#%18=3f=%16=%19=17%20%11
5319,*123456[h]789%10%11%12#*%13%14%15%16%17[h]#7=1%18%19%20#*#82%1317%21[h]%14#9=3-%1828n#%15=%19=1=%10-43[h]#2=5=7=%11-%16#O#%21#%12=6=%20=3%178
5320,C.C.C.C.C.C.C.N.O
5321,C1234=*56789n%10%11%12%13%14f-5%15%16%17%18[h]=%105%19%20#*%15#6#%11=1%10%21[h]7#%12=2=%16-51f=%19=%17=%103-8-%13#f1#9#%14#%21=%20=%184
5322,c1234o567f89%10%11=O%12%13%14#f-1-8%15%16%17c#2#5=%12-91#[h]#%15%13-62c#%14#%16=%10-3-7-1f4=2=%17-%11
5323,C.C.C.C=C.C=N.N.O
5324,n1234f56789o%10%11%12[h]#1=5%13%14%15%16o#215[h]6#%13=%102%17c#3#%11#7-%14c18%15=2-%12#n9=%17-4-5-%16
5325,F123#C4567#o89%10%11%12c=4%13%14%15%16o#854%17c#1=9-%1358*#%14=2=%101#n%11#6#%15=3=5-4#F=%17=8=%1217%16
5326,[h]123456f789%10%11*=1%12%13%14%15%16[h]=71%17%18%19f#2#%127%20%21c38%13=12%12=f79#%14=4=%171[h]%18#%10=%20-5-%15-2=[h]%19#6#%21=1-%11-%16-%12
5327,C#Oc123c45(o)#*=1#C(C=24)N=3=5
5328,C.C.CC1(N)#C2#n#13n#O=32
5329,n1c23o#C=2C2=o4n#1N=4=F23
5330,C.C.C.N.N.N.N.cc
5331,C1#n234c=15o=*#5=21fC2N3=C#4=12
5332,N=F=N.O.[H]#cc(#[H])N
5333,*1234567#*89%10%11%12%13:*=1%14%15%16%17%18[h]#821%19%20%21#[h]#%143-928%22f#4=%10-%15-139f#%11#%16=5=2-%191[h]#%17#%20#8=6=%12=3*#%22=7=9%13%18-%21-1
5334,C.C.C.NF.O.O.O#O
5335,*.C1#c2nn3#C#C#2=O=1=O#3
5336,C=N1(N)=f(o)#C=C1.OO
5337,C12#o3c456#n#3789c3%10#[H]#7%11#c-3-4(n#1=5=8)=F#9=2=%10=6%11
5338,n1234*5678o9%10%11%12n=5%13%14%15%16n#6=1=95%17-n#%10-%1316n2#%11-%149=F#7=135%15o86%16#%12=4-9-%17
5339,C=f12c(n34*(c#3=O)=n41)#*=2
5340,C12=c3o=14567o=2189n-3n#4=12c=51#c8#2#6=C=719
5341,*12345c6789%10%11n=1%12%13%14o#2=61%15%16*7#3-%1226%17#C#%131837=N#%15#9=421=c=%16=63-%10o=5=%14=17-%17-%11
5342,n123o45#c=16789%10*1%11%12c#6%13%14n7-2(#O=148)[H]=95%11%13#o3#%14=%10-%12
5343,C.C.C.C#N.N.N.N.O
5344,[H]12=c34567n18c19%10f=3%11o#423-f5-1#f8=6-9-c%107#%11-3
5345,F123456#*789%10%11%12f%13%14%15%16%17[h]=1-7%18%19%20%21*#%13#8=217%22[h]#%14=3=9=%1828f1#4#%10#%19=%153f=5=%16=%20-%11-7-2#f%12#6#%21=%22=3-%17-8
5346,nc12n3#C14#N15=C#C=436c1f256
5347,[h]123456[h]789%10%11%12[h]=1%13%14%15%16o71%17%18%19#n-2-%13-87%20%21n9=3-%14-128f#%17#7=4=%10-%151#o%11%20#2=5=%16-%18#F#6#%21=8=1%19%12
5348,*1234[h]56789%10n%11%12%13f=5%14%15o=1=6-%115%16%17#[h]%12#7-216=o%13#8-52f#9=%14=1-3-%16#[H]#4=2=6%15%10%17
5349,n1234[h]56789[h]%10%11%12%13%14#O#5%15%16%17#C1%105%18#O#6=%15=%1121%10#c#%12#7=%16-32*#%13=4=5-81[h]#%17#%14=%18=9-2%10
5350,o123456c789%10%11%12n=1%13%14%15%16%17o=71%18%19%20*#2-8-%137%21%22f%14#1-3-928[h]%18%15#7-4-%101#f5%21=%16-%19-%11-2[h]%20#6#%22#%17=%12-1-8
5351,C.C.C.O.co#n(n)=O
5352,C.C.C.C.C.C#C.co
5353,c1234*56789[h]%10%11%12%13*%14%15%16%17c#5=1%18%19f2%146#%101#n3#%15=%11=%18=72=f#%16-%12-8f=%13=%19=2-4-%17-9-1
5354,*123456f789%10%11%12*1%13%14%15%16%17f#7=21%18%19%20[h]#8=3=%1327%21f4#9-%14-138n#2#%18#%10=%151#*3#5#7#%19=%16=%11=*8#%17#%20=6=1=%12-%21
5355,F1#C23=f#1456c2178o-42#n#54*=1-6:*#7=43:*=2=8
5356,C.C.C.C.C#C.N.NN
5357,c12345*6789%10%11n%12%13%14%15%16[h]#6=1%17%18%19%20#[h]27#%1216%21*=%17-%13827[h]#3#1=9-%14-%188#f42%15#%10#%19=6-n%21#5#7#%16=%11=8-%20
5358,C=C1(C)=c(n)=OC=OO1
5359,C.C=NC#OC=CN.O
5360,*123456[h]789%10%11f=1%12%13%14%15%16n-71%17%18%19n#8#%12=27%20%21#[H]#31%1328=o4#%14-9-%17-71o#5=2=%10=%18=%20=%15o#%19=6=%21=1=%168-%11
5361,C.C.O.O.O.[H]#N(=C)N
5362,f1234o5678#n9%10%11%12c1=5%13%14%15%16c#9-215n#6=3=%13-%1029n%14#1-%113N#5=27%15O#%12=4=83%169
5363,C#N1#C=cc=1.NO.O.O
5364,C12#o3c4#c#156o=21#C32#[h]=1-53n=2=F#643
5365,C.C.C.C.C.C=C.N.O
5366,c123o456*789%10o=4%11%12c-74%13o#5=1-87#n#4#%11-9o2%10=7=*#%13#6=%123
5367,C123#o456[h]=1789%10#*#41%11%12%13c=74%14n5#1#87%15#c=2=4=6=%11-91o#%12=%10=7=N#%14#1=3=%13=%15
5368,N.NO1#nc*O2#C#1=N=2
5369,n12n34567c#189#n=31%10c=8=43%11%12#O4=c5=1=3o#6=2=%114-9*#7=%10-%12
5370,C=*=O.N.N.O.O.cn
